#t		nrmu		nrmv
0.00000	2494684.25204	103287.26144
6.25000	4291143.20001	85407.55533
12.50000	6368504.87899	64853.25446
18.75000	5922183.70609	47282.72510
25.00000	5750510.59308	33679.69263
31.25000	5506401.83191	25927.84675
37.50000	5265857.90769	22962.86803
43.75000	5029493.27327	23743.41155
50.00000	4796295.01489	27384.82744
56.25000	4564532.01010	33134.40166
62.50000	4336556.40710	40345.04953
68.75000	4111449.41067	48505.99519
75.00000	3885172.48928	57207.35157
81.25000	3654651.98952	66086.58773
87.50000	3415146.11590	74825.29381
93.75000	3158598.10755	83133.72679
100.00000	2869223.17826	90721.76640
106.25000	2509319.32739	97232.76385
112.50000	1957734.17697	102018.05676
118.75000	816190.39287	102773.10412
125.00000	235420.66087	92769.59544
131.25000	402149.72931	76235.11341
137.50000	363556.44999	61866.20326
143.75000	326763.75975	49996.96228
150.00000	293253.65788	40230.97634
156.25000	262801.08282	32227.75530
162.50000	235175.81035	25697.35947
168.75000	210174.24622	20393.45004
175.00000	187586.44941	16107.25877
181.25000	167248.74220	12662.29617
187.50000	148971.91234	9909.78131
193.75000	132603.58511	7724.64691
200.00000	118010.95377	6002.09064
206.25000	105041.63622	4654.61601
212.50000	93582.01109	3609.45020
218.75000	83517.09639	2806.31947
225.00000	74729.19907	2195.56052
231.25000	67123.35627	1736.46275
237.50000	60595.41438	1395.85379
243.75000	55047.68545	1146.90471
250.00000	50397.14058	968.06279
256.25000	46536.45482	842.18560
262.50000	43398.74012	755.75659
268.75000	40879.71752	698.24982
275.00000	38910.23776	661.56381
281.25000	37406.45553	639.56132
287.50000	36294.80329	627.66198
293.75000	35504.87336	622.52205
300.00000	34981.09707	621.74172
306.25000	34658.40823	623.65866
312.50000	34538.07915	627.16131
318.75000	34515.45229	631.54236
325.00000	34561.35535	636.32611
331.25000	34673.35692	641.23274
337.50000	34814.88991	646.11974
343.75000	34988.35682	650.91698
350.00000	35178.22956	655.60836
356.25000	35370.77117	660.20141
362.50000	35579.67172	664.71339
368.75000	35784.97280	669.17315
375.00000	35994.29217	673.60296
381.25000	36212.13116	678.02726
387.50000	36422.04274	682.46849
393.75000	36641.73925	686.93948
400.00000	36860.46150	691.45510
406.25000	37073.09866	696.01786
412.50000	37289.92821	700.61310
418.75000	37474.89644	705.15858
425.00000	37681.82372	709.32310
431.25000	37903.39834	713.26424
437.50000	38116.31456	717.19006
443.75000	38340.33836	721.12481
450.00000	38564.28487	725.08567
456.25000	38786.40151	729.08058
462.50000	39020.74832	733.11581
468.75000	39249.23260	737.20011
475.00000	39483.82293	741.33415
481.25000	39725.75413	745.52297
487.50000	39961.42412	749.76974
493.75000	40209.14772	754.07307
500.00000	40456.65230	758.43767
506.25000	40703.25737	762.86235
512.50000	40962.29795	767.34682
518.75000	41215.68537	771.89456
525.00000	41476.17935	776.50254
531.25000	41743.98704	781.17353
537.50000	42006.34465	785.90908
543.75000	42281.48061	790.70720
550.00000	42556.30470	795.57271
556.25000	42831.41692	800.50456
562.50000	43119.28160	805.50344
568.75000	43401.85669	810.57363
575.00000	43692.88186	815.71317
581.25000	43993.31915	820.92761
587.50000	44310.48972	826.23151
593.75000	44650.71887	831.65240
600.00000	44979.63427	837.19889
606.25000	45306.42727	842.86416
612.50000	45647.45542	848.64744
618.75000	45985.41892	854.55487
625.00000	46334.14251	860.58761
631.25000	46691.33769	866.75309
637.50000	47045.58835	873.05624
643.75000	47414.69990	879.49840
650.00000	47783.94429	886.08678
656.25000	48155.68641	892.82134
662.50000	48540.32313	899.70337
668.75000	48919.83776	906.73564
675.00000	49308.02275	913.91275
681.25000	49701.17583	921.23234
687.50000	50086.40799	928.68245
693.75000	50473.77887	936.22446
700.00000	50840.62029	943.70238
706.25000	51230.64972	950.89242
712.50000	51632.67248	958.00462
718.75000	52027.82420	965.15312
725.00000	52431.93944	972.35368
731.25000	52841.40874	979.61809
737.50000	53246.70168	986.95232
743.75000	53665.21658	994.35816
750.00000	54081.65840	1001.84229
756.25000	54500.22152	1009.40386
762.50000	54930.13189	1017.04420
768.75000	55354.13709	1024.76593
775.00000	55787.44752	1032.56541
781.25000	56225.61242	1040.44485
787.50000	56659.57971	1048.40319
793.75000	57106.69687	1056.43722
800.00000	57551.17835	1064.54957
806.25000	57998.10869	1072.73617
812.50000	58455.87060	1080.99621
818.75000	58907.47046	1089.33060
825.00000	59368.76887	1097.73469
831.25000	59834.18963	1106.21035
837.50000	60295.87092	1114.75630
843.75000	60770.73914	1123.36997
850.00000	61242.86798	1132.05484
856.25000	61718.76105	1140.80881
862.50000	62214.99738	1149.63810
868.75000	62728.65198	1158.56936
875.00000	63245.49477	1167.61570
881.25000	63759.95564	1176.77753
887.50000	64271.01604	1186.05120
893.75000	64797.78481	1195.43638
900.00000	65323.94340	1204.94101
906.25000	65855.87519	1214.56748
912.50000	66400.22898	1224.32189
918.75000	66940.34305	1234.21104
925.00000	67492.79265	1244.23584
931.25000	68050.11778	1254.40305
937.50000	68605.52187	1264.71457
943.75000	69175.32300	1275.17026
950.00000	69741.80120	1285.77371
956.25000	70312.12163	1296.51930
962.50000	70890.87155	1307.40068
968.75000	71457.44420	1318.39994
975.00000	72017.21241	1329.43708
981.25000	72581.07775	1340.27165
987.50000	73156.00622	1350.90180
993.75000	73742.31453	1361.52909
1000.00000	74324.35296	1372.20336
1006.25000	74910.87634	1382.93400
1012.50000	75507.21837	1393.72965
1018.75000	76097.19447	1404.59700
1025.00000	76698.80648	1415.53608
1031.25000	77302.69008	1426.55261
1037.50000	77904.33975	1437.64694
1043.75000	78519.41964	1448.81854
1050.00000	79129.97033	1460.07137
1056.25000	79745.97009	1471.40198
1062.50000	80371.09557	1482.81150
1068.75000	80990.02870	1494.30071
1075.00000	81620.62562	1505.86548
1081.25000	82252.96766	1517.50824
1087.50000	82883.33346	1529.22672
1093.75000	83526.93927	1541.01863
1100.00000	84165.58262	1552.88652
1106.25000	84810.02281	1564.82597
1112.50000	85463.03119	1576.83772
1118.75000	86109.83933	1588.92225
1125.00000	86768.86076	1601.07550
1131.25000	87429.15265	1613.30095
1137.50000	88091.14872	1625.59885
1143.75000	88788.53095	1637.98271
1150.00000	89486.13961	1650.48157
1156.25000	90181.71565	1663.09507
1162.50000	90882.79806	1675.82072
1168.75000	91579.53921	1688.65865
1175.00000	92291.13481	1701.60867
1181.25000	93005.66502	1714.67907
1187.50000	93721.51209	1727.87320
1193.75000	94452.19714	1741.19533
1200.00000	95179.16066	1754.65344
1206.25000	95914.91732	1768.24802
1212.50000	96659.52065	1781.98454
1218.75000	97399.75719	1795.86606
1225.00000	98153.18574	1809.89053
1231.25000	98906.84979	1824.06055
1237.50000	99659.26338	1838.36979
1243.75000	100421.16335	1852.80585
1250.00000	101166.36538	1867.33385
1256.25000	101902.51734	1881.78767
1262.50000	102665.24684	1895.97331
1268.75000	103423.29239	1910.08473
1275.00000	104193.18481	1924.22750
1281.25000	104962.44874	1938.42509
1287.50000	105732.07785	1952.68446
1293.75000	106514.05369	1967.01118
1300.00000	107290.33106	1981.41244
1306.25000	108074.80658	1995.88731
1312.50000	108865.66731	2010.44010
1318.75000	109651.66167	2025.07208
1325.00000	110450.43854	2039.78097
1331.25000	111248.16061	2054.57033
1337.50000	112046.69912	2069.43754
1343.75000	112857.41055	2084.38174
1350.00000	113662.36644	2099.40513
1356.25000	114475.44659	2114.50331
1362.50000	115294.68814	2129.67795
1368.75000	116109.08254	2144.92837
1375.00000	116936.27765	2160.25098
1381.25000	117762.14246	2175.64857
1387.50000	118589.07427	2191.11776
1393.75000	119427.82108	2206.65801
1400.00000	120260.76721	2222.27125
1406.25000	121102.59379	2237.95393
1412.50000	121950.89619	2253.70928
1418.75000	122806.09549	2269.54359
1425.00000	123695.40101	2285.47955
1431.25000	124575.21717	2301.53467
1437.50000	125451.11666	2317.70312
1443.75000	126338.87289	2333.98187
1450.00000	127222.87668	2350.37482
1456.25000	128118.47170	2366.88275
1462.50000	129021.22353	2383.51314
1468.75000	129922.04226	2400.27088
1475.00000	130837.43068	2417.15834
1481.25000	131752.37614	2434.18319
