#t		nrmu		nrmv
0.00000	2745566.44779	113712.62672
6.25000	4720775.74998	94029.20867
12.50000	7005986.35597	71399.76635
18.75000	6513586.61760	52046.97787
25.00000	6324725.14632	37054.85879
31.25000	6056145.00875	28504.57401
37.50000	5791578.23209	25224.73450
43.75000	5531667.48310	26069.34019
50.00000	5275305.54472	30065.00657
56.25000	5020623.53584	36383.85724
62.50000	4770029.42267	44314.87205
68.75000	4522479.47921	53295.18461
75.00000	4273628.08361	62872.05243
81.25000	4020097.37331	72645.86097
87.50000	3756675.20396	82265.91663
93.75000	3474502.08889	91413.24577
100.00000	3156218.36620	99768.59323
106.25000	2760358.35596	106939.67110
112.50000	2153652.89105	112213.28080
118.75000	897195.66601	113055.20331
125.00000	257481.54971	102055.89887
131.25000	441193.82733	83862.39496
137.50000	398740.68329	68051.12742
143.75000	358257.68534	54990.69145
150.00000	321379.32588	44244.74463
156.25000	287859.17276	35438.51994
162.50000	257445.54003	28252.91227
168.75000	229915.04087	22416.82169
175.00000	205038.24193	17700.50619
181.25000	182634.83627	13909.75412
187.50000	162498.29723	10880.85083
193.75000	144461.31257	8476.18103
200.00000	128377.60665	6580.43230
206.25000	114080.83702	5097.33662
212.50000	101445.72596	3946.82865
218.75000	90345.90560	3062.59752
225.00000	80652.44213	2390.00696
231.25000	72260.45799	1884.27159
237.50000	65055.61598	1508.90023
243.75000	58930.49476	1234.38006
250.00000	53793.16932	1037.00352
256.25000	49526.34041	897.91401
262.50000	46055.23592	802.24398
268.75000	43265.98988	738.41500
275.00000	41081.74161	697.51553
281.25000	39410.40187	672.79403
287.50000	38170.89285	659.21143
293.75000	37285.72187	653.08816
300.00000	36693.26579	651.78305
306.25000	36322.10937	653.46509
312.50000	36169.34863	656.90726
318.75000	36125.64998	661.32626
325.00000	36158.48828	666.19792
331.25000	36263.38691	671.21271
337.50000	36400.91532	676.21135
343.75000	36572.89742	681.11448
350.00000	36762.56241	685.90193
356.25000	36955.20394	690.57985
362.50000	37164.99467	695.16545
368.75000	37370.89878	699.68858
375.00000	37580.86173	704.17244
381.25000	37799.58086	708.64266
387.50000	38009.81229	713.12286
393.75000	38230.15255	717.62668
400.00000	38449.35392	722.17004
406.25000	38662.14238	726.75615
412.50000	38879.54175	731.37094
418.75000	39064.62002	735.93292
425.00000	39271.73535	740.11121
431.25000	39493.70652	744.06387
437.50000	39706.52455	747.99939
443.75000	39930.84635	751.94217
450.00000	40154.93330	755.90979
456.25000	40376.94564	759.91034
462.50000	40611.63181	763.95022
468.75000	40840.01454	768.03849
475.00000	41074.64356	772.17577
481.25000	41316.81657	776.36730
487.50000	41552.26684	780.61639
493.75000	41800.19826	784.92156
500.00000	42047.74072	789.28777
506.25000	42294.17952	793.71377
512.50000	42553.49860	798.19930
518.75000	42806.72196	802.74801
525.00000	43067.22649	807.35672
531.25000	43335.22948	812.02834
537.50000	43597.33693	816.76446
543.75000	43872.66579	821.56297
550.00000	44147.49212	826.42888
556.25000	44422.43066	831.36104
562.50000	44710.55896	836.36014
568.75000	44992.94777	841.43059
575.00000	45283.98747	846.57028
581.25000	45584.60122	851.78487
587.50000	45901.51499	857.08893
593.75000	46241.94068	862.50987
600.00000	46570.83930	868.05648
606.25000	46897.46496	873.72182
612.50000	47238.75247	879.50513
618.75000	47576.51756	885.41266
625.00000	47925.26729	891.44540
631.25000	48282.62629	897.61092
637.50000	48636.61968	903.91413
643.75000	49005.93533	910.35627
650.00000	49375.14784	916.94470
656.25000	49746.73257	923.67928
662.50000	50131.62629	930.56129
668.75000	50510.93316	937.59361
675.00000	50899.15762	944.77070
681.25000	51292.46295	952.09030
687.50000	51677.43939	959.54046
693.75000	52065.02240	967.08241
700.00000	52431.81784	974.56038
706.25000	52821.70099	981.75042
712.50000	53223.97826	988.86259
718.75000	53618.91401	996.01115
725.00000	54023.08235	1003.21167
731.25000	54432.69226	1010.47609
737.50000	54837.73206	1017.81035
743.75000	55256.46675	1025.21614
750.00000	55672.84883	1032.70031
756.25000	56091.27738	1040.26187
762.50000	56521.43918	1047.90218
768.75000	56945.22094	1055.62396
775.00000	57378.59805	1063.42340
781.25000	57816.89158	1071.30285
787.50000	58250.60913	1079.26123
793.75000	58697.95314	1087.29521
800.00000	59142.36137	1095.40759
806.25000	59589.16926	1103.59419
812.50000	60047.17882	1111.85420
818.75000	60498.54846	1120.18864
825.00000	60959.92694	1128.59268
831.25000	61425.46402	1137.06836
837.50000	61886.89969	1145.61434
843.75000	62362.00119	1154.22795
850.00000	62834.04347	1162.91287
856.25000	63309.82660	1171.66683
862.50000	63806.30608	1180.49609
868.75000	64319.72436	1189.42740
875.00000	64836.66038	1198.47369
881.25000	65351.22492	1207.63554
887.50000	65862.04455	1216.90923
893.75000	66389.05236	1226.29437
900.00000	66915.11133	1235.79903
906.25000	67446.94600	1245.42549
912.50000	67991.53776	1255.17987
918.75000	68531.41008	1265.06908
925.00000	69083.96582	1275.09384
931.25000	69641.38165	1285.26105
937.50000	70196.55054	1295.57260
943.75000	70766.59575	1306.02824
950.00000	71332.96158	1316.63174
956.25000	71903.19798	1327.37731
