#t		nrmu		nrmv
0.00000	1244079.74129	51355.23145
6.25000	2147660.60202	42461.33689
12.50000	3187914.59172	32243.51825
18.75000	2970130.03299	23542.48368
25.00000	2884216.04472	16843.34848
31.25000	2762169.94177	13053.30324
37.50000	2641540.28479	11641.71010
43.75000	2522768.33570	12088.97526
50.00000	2405319.21718	13953.00032
56.25000	2288185.03573	16856.27033
62.50000	2173259.73109	20471.53932
68.75000	2060215.77442	24546.96987
75.00000	1946643.69707	28884.67953
81.25000	1830990.88624	33306.37483
87.50000	1710866.40876	37654.31403
93.75000	1582222.09168	41784.36890
100.00000	1437135.47541	45551.68519
106.25000	1256692.16309	48777.47949
112.50000	980203.61086	51135.44521
118.75000	411373.93159	51467.91532
125.00000	123922.75689	46438.04411
131.25000	206197.61116	38177.15476
137.50000	186865.44816	31000.70458
143.75000	168478.39636	25071.69546
150.00000	151761.89916	20192.69716
156.25000	136598.12541	16194.06168
162.50000	122865.11352	12931.23272
168.75000	110458.63761	10281.31323
175.00000	99267.47048	8140.10581
181.25000	89210.65147	6419.48820
187.50000	80186.93279	5045.14857
193.75000	72118.75955	3954.59730
200.00000	64940.36590	3095.45097
206.25000	58570.27090	2423.96373
212.50000	52952.74646	1903.73919
218.75000	48029.75206	1504.62074
225.00000	43740.21167	1201.75462
231.25000	40038.26918	974.76060
237.50000	36870.83236	807.02632
243.75000	34188.85287	685.11518
250.00000	31953.15844	598.22822
256.25000	30106.95444	537.77725
262.50000	28621.57955	496.98858
268.75000	27441.43058	470.58882
275.00000	26535.09169	454.51941
281.25000	25860.00195	445.70843
287.50000	25379.92449	441.86442
293.75000	25059.76707	441.31854
300.00000	24873.72612	442.87458
306.25000	24788.97230	445.71045
312.50000	24826.76683	449.28918
318.75000	24906.23633	453.28079
325.00000	25014.86191	457.44969
331.25000	25159.78384	461.66217
337.50000	25319.58263	465.85735
343.75000	25498.69085	470.00938
350.00000	25688.04613	474.12038
356.25000	25879.08416	478.20301
362.50000	26082.21335	482.27320
368.75000	26283.70338	486.35310
375.00000	26489.08431	490.45904
381.25000	26701.61932	494.60824
