cores,mean,std,count,stderr,speedup,speedup_error,efficiency,efficiency_error
1,740.7461969999999,1.4242717810723908,8,0.5035561173244647,1.0,0.000679795751046515,1.0,0.000679795751046515
2,666.340925875,4.94328300924744,8,1.7477144685815538,1.1116624662177177,0.0029157275216684254,0.5558312331088588,0.0014578637608342127
4,774.755829125,19.11680723560678,8,6.758812015466806,0.9561027734848925,0.008340845812995134,0.23902569337122312,0.0020852114532487836
8,1114.076425875,28.661008900292924,8,10.13319687452256,0.6648971110022501,0.006047640153408142,0.08311213887528127,0.0007559550191760178
16,1249.031357625,13.981299171190361,8,4.9431357268732805,0.5930565253449754,0.002347065892774989,0.037066032834060965,0.00014669161829843682
32,1396.219360375,19.65513100096133,8,6.949138207944844,0.5305371190391233,0.0026405419300714688,0.016579284969972602,8.25169353147334e-05
64,1125.218568375,19.555838745555278,8,6.914033094386381,0.6583131649433753,0.0040450798954215555,0.01028614320224024,6.32043733659618e-05
