cores,mean,std,count,stderr,speedup,speedup_error,efficiency,efficiency_error
1,717.344899875,3.914663843084604,8,1.384042674755457,1.0,0.001929396410285529,1.0,0.001929396410285529
2,681.264773125,10.86445685423766,8,3.841165557770058,1.0529605054793871,0.005936892360934478,0.5264802527396936,0.002968446180467239
4,679.447442625,9.815556663560178,8,3.4703233389621024,1.0557768781991226,0.0053924511467668195,0.26394421954978065,0.0013481127866917049
8,761.9305772499999,81.78691918200275,8,28.91604258297513,0.9414832811462681,0.03573025084128113,0.11768541014328351,0.004466281355160142
16,655.363782125,0.7436915866854391,8,0.26293468202832854,1.0945751343612977,0.00043914810790461,0.06841094589758111,2.7446756744038124e-05
32,721.791272,3.0304408183303586,8,1.0714226263129534,0.9938398089621122,0.0014752498396136743,0.031057494030066007,4.610155748792732e-05
64,614.143343875,5.2452877140640135,8,1.854489255944574,1.168041479288596,0.003527059920849994,0.018250648113884313,5.5110311263281154e-05
