cores,mean,std,count,stderr,speedup,speedup_error,efficiency,efficiency_error
1,662.4283712499999,2.816402601037829,8,0.9957486888726397,1.0,0.001503179410920558,1.0,0.001503179410920558
2,660.82624675,1.0425709580334739,8,0.36860449714681237,1.0024244262510444,0.0005591456958363438,0.5012122131255222,0.0002795728479181719
4,734.528233875,8.442379713775498,8,2.9848319724811994,0.9018419452106864,0.00366472866262563,0.2254604863026716,0.0009161821656564075
8,746.867216125,1.977180868989698,8,0.6990390000474631,0.8869426277496857,0.0008301441999535317,0.11086782846871071,0.00010376802499419146
16,722.383792625,9.576224367943531,8,3.3857065943683655,0.9170033685873075,0.0042978599240192945,0.05731271053670672,0.0002686162452512059
32,661.67433775,1.9036966553299923,8,0.6730584071529936,1.0011395840173642,0.0010183641337033823,0.03128561200054263,3.1823879178230695e-05
64,598.114654875,0.5911725019070024,8,0.2090110424747293,1.1075274044044963,0.0003870252224672425,0.017305115693820254,6.047269101050664e-06
