cores,mean,std,count,stderr,speedup,speedup_error,efficiency,efficiency_error
1,757.503960625,1.6650456912661187,8,0.5886825496398576,1.0,0.0007771346161070213,1.0,0.0007771346161070213
2,730.102982625,10.785989364692782,8,3.8134231107901235,1.0375302918246998,0.005419156046676932,0.5187651459123499,0.002709578023338466
4,789.80527825,10.15167596156864,8,3.589159456416825,0.959102175543102,0.004358505492199114,0.2397755438857755,0.0010896263730497786
8,684.150342625,7.107124484473027,8,2.5127479588539114,1.1072185650284867,0.004066593285045622,0.13840232062856084,0.0005083241606307027
16,743.162466125,12.376397970267549,8,4.375717465719803,1.0192979262997222,0.006001594459066062,0.06370612039373263,0.00037509965369162887
32,738.8901956249999,10.437873616498226,8,3.690345607697024,1.0251915171025585,0.005120261487550951,0.032037234909454954,0.00016000817148596722
64,621.85809125,2.9619670461845953,8,1.0472134920041074,1.2181299419974378,0.0020513395712351726,0.019033280343709966,3.205218080054957e-05
